"","Province.State","SNo","ObservationDate","Country.Region","Last.Update","Confirmed","Deaths","Recovered","lat","lng"
"2064","Shandong",8481,"03/24/2020","China","2020-03-24 23:41:50",768,7,752,35.894,117.9249
"2065","Shandong",2829,"03/01/2020","China","2020-03-01T11:33:03",758,6,443,35.894,117.9249
"2066","Shandong",1205,"02/11/2020","China","2020-02-11T11:23:04",487,1,80,35.894,117.9249
"2067","Shandong",9395,"03/27/2020","China","2020-03-27 23:27:48",772,7,752,35.894,117.9249
"2068","Shandong",95,"01/24/2020","China","1/24/20 17:00",15,0,0,35.894,117.9249
"2069","Shandong",8183,"03/23/2020","China","2020-03-23 23:23:20",768,7,752,35.894,117.9249
"2070","Shandong",4005,"03/08/2020","China","2020-03-08T10:03:11",758,6,642,35.894,117.9249
"2071","Shandong",8783,"03/25/2020","China","2020-03-25 23:37:49",769,7,752,35.894,117.9249
"2072","Shandong",11584,"04/03/2020","China","2020-04-03 22:52:45",778,7,754,35.894,117.9249
"2073","Shandong",3406,"03/05/2020","China","2020-03-05T14:53:03",758,6,578,35.894,117.9249
"2074","Shandong",12539,"04/06/2020","China","4/6/20 9:37",780,7,755,35.894,117.9249
"2075","Shanghai",5415,"03/14/2020","China","2020-03-14T23:53:02",353,3,324,31.2192,121.4456
"2076","Shanghai",4748,"03/11/2020","China","2020-03-11T03:13:07",344,3,320,31.2192,121.4456
"2077","Shanghai",1504,"02/15/2020","China","2020-02-15T03:13:06",326,1,124,31.2192,121.4456
"2078","Shanghai",1429,"02/14/2020","China","2020-02-14T04:13:11",318,1,90,31.2192,121.4456
"2079","Shanghai",505,"02/01/2020","China","2/1/2020 6:05",169,1,10,31.2192,121.4456
"2080","Shanghai",16062,"04/17/2020","China","2020-04-17 23:38:48",628,7,512,31.2192,121.4456
"2081","Shanghai",4270,"03/09/2020","China","2020-03-09T04:03:11",342,3,315,31.2192,121.4456
"2082","Shanghai",3102,"03/03/2020","China","2020-03-03T03:43:02",338,3,294,31.2192,121.4456
"2083","Shanghai",17022,"04/20/2020","China","2020-04-20 23:44:50",638,7,530,31.2192,121.4456
"2084","Shanghai",10329,"03/30/2020","China","3/8/20 5:31",498,5,338,31.2192,121.4456
"2085","Shanghai",180,"01/26/2020","China","1/26/20 16:00",40,1,1,31.2192,121.4456
"2086","Shanghai",1209,"02/11/2020","China","2020-02-11T06:23:02",303,1,52,31.2192,121.4456
"2087","Shanghai",10955,"04/01/2020","China","2020-04-01 22:04:58",516,6,341,31.2192,121.4456
"2088","Shanghai",5666,"03/15/2020","China","2020-03-14T23:53:02",353,3,324,31.2192,121.4456
"2089","Shanghai",3789,"03/07/2020","China","2020-03-07T03:53:03",342,3,313,31.2192,121.4456
"2090","Shanghai",6769,"03/19/2020","China","2020-03-19T01:02:56",363,3,326,31.2192,121.4456
"2091","Shanghai",11270,"04/02/2020","China","4/2/20 8:53",522,6,343,31.2192,121.4456
"2092","Shanghai",573,"02/02/2020","China","2020-02-02T05:53:02",182,1,10,31.2192,121.4456
"2093","Shanghai",281,"01/28/2020","China","1/28/20 23:00",66,1,4,31.2192,121.4456
"2094","Shanghai",10642,"03/31/2020","China","2020-03-31 23:49:27",509,5,341,31.2192,121.4456
"2095","Shanghai",13821,"04/10/2020","China","2020-04-10 23:01:43",555,7,435,31.2192,121.4456
"2096","Shanghai",11585,"04/03/2020","China","2020-04-03 22:52:45",526,6,348,31.2192,121.4456
"2097","Shanghai",2211,"02/24/2020","China","2020-02-24T07:03:06",335,3,261,31.2192,121.4456
"2098","Shanghai",2603,"02/28/2020","China","2020-02-28T04:53:03",337,3,279,31.2192,121.4456
"2099","Shanghai",386,"01/30/2020","China","1/30/20 16:00",112,1,5,31.2192,121.4456
"2100","Shanghai",133,"01/25/2020","China","1/25/20 17:00",33,0,1,31.2192,121.4456
"2101","Shanghai",4540,"03/10/2020","China","2020-03-10T06:13:14",344,3,319,31.2192,121.4456
"2102","Shanghai",2301,"02/25/2020","China","2020-02-25T06:33:02",336,3,268,31.2192,121.4456
"2103","Shanghai",92,"01/24/2020","China","1/24/20 17:00",20,0,1,31.2192,121.4456
"2104","Shanghai",16382,"04/18/2020","China","2020-04-18 22:40:18",628,7,512,31.2192,121.4456
"2105","Shanghai",1355,"02/13/2020","China","2020-02-13T06:13:15",315,1,62,31.2192,121.4456
"2106","Shanghai",4014,"03/08/2020","China","2020-03-08T04:33:02",342,3,314,31.2192,121.4456
"2107","Shanghai",1137,"02/10/2020","China","2020-02-10T06:03:13",299,1,48,31.2192,121.4456
"2108","Shanghai",1580,"02/16/2020","China","2020-02-16T02:53:02",328,1,140,31.2192,121.4456
"2109","Shanghai",1655,"02/17/2020","China","2020-02-17T23:53:02",333,1,161,31.2192,121.4456
"2110","Shanghai",12860,"04/07/2020","China","2020-04-07 23:11:31",538,6,406,31.2192,121.4456
"2111","Shanghai",2961,"03/02/2020","China","2020-03-02T04:03:13",337,3,292,31.2192,121.4456
"2112","Shanghai",7889,"03/22/2020","China","3/8/20 5:31",394,4,328,31.2192,121.4456
"2113","Shanghai",10017,"03/29/2020","China","3/8/20 5:31",492,5,334,31.2192,121.4456
"2114","Shanghai",26,"01/22/2020","China","1/22/2020 17:00",9,0,0,31.2192,121.4456
"2115","Shanghai",15422,"04/15/2020","China","2020-04-15 23:04:26",622,7,485,31.2192,121.4456
"2116","Shanghai",5925,"03/16/2020","China","2020-03-16T14:38:45",355,3,325,31.2192,121.4456
"2117","Shanghai",15742,"04/16/2020","China","2020-04-16 23:38:19",628,7,489,31.2192,121.4456
"2118","Shanghai",5167,"03/13/2020","China","2020-03-13T11:09:03",346,3,324,31.2192,121.4456
"2119","Shanghai",7070,"03/20/2020","China","2020-03-20T00:43:02",371,3,326,31.2192,121.4456
"2120","Shanghai",14782,"04/13/2020","China","2020-04-13 23:15:42",618,7,446,31.2192,121.4456
"2121","Shanghai",3253,"03/04/2020","China","2020-03-04T04:13:08",338,3,298,31.2192,121.4456
"2122","Shanghai",11901,"04/04/2020","China","4/4/20 9:38",529,6,356,31.2192,121.4456
"2123","Shanghai",6478,"03/18/2020","China","2020-03-18T05:53:25",361,3,326,31.2192,121.4456
"2124","Shanghai",993,"02/08/2020","China","2020-02-08T06:33:02",286,1,41,31.2192,121.4456
"2125","Shanghai",15102,"04/14/2020","China","2020-04-14 23:41:11",618,7,468,31.2192,121.4456
"2126","Shanghai",1282,"02/12/2020","China","2020-02-12T06:23:08",311,1,57,31.2192,121.4456
"2127","Shanghai",778,"02/05/2020","China","2020-02-05T06:23:04",243,1,15,31.2192,121.4456
"2128","Shanghai",332,"01/29/2020","China","1/29/20 19:30",96,1,5,31.2192,121.4456
"2129","Shanghai",9089,"03/26/2020","China","2020-03-26 23:53:24",451,5,331,31.2192,121.4456
"2130","Shanghai",13500,"04/09/2020","China","2020-04-09 23:09:19",552,7,422,31.2192,121.4456
"2131","Shanghai",849,"02/06/2020","China","2020-02-06T06:53:07",257,1,25,31.2192,121.4456
"2132","Shanghai",2836,"03/01/2020","China","2020-03-01T07:13:07",337,3,290,31.2192,121.4456
"2133","Shanghai",2126,"02/23/2020","China","2020-02-23T03:13:07",335,3,249,31.2192,121.4456
"2134","Shanghai",1805,"02/19/2020","China","2020-02-19T04:43:02",333,2,186,31.2192,121.4456
"2135","Shanghai",8482,"03/24/2020","China","2020-03-24 23:41:50",414,4,330,31.2192,121.4456
"2136","Shanghai",921,"02/07/2020","China","2020-02-07T06:14:15",277,1,30,31.2192,121.4456
"2137","Shanghai",1881,"02/20/2020","China","2020-02-20T06:03:03",334,2,199,31.2192,121.4456
"2138","Shanghai",2497,"02/27/2020","China","2020-02-27T04:03:12",337,3,276,31.2192,121.4456
"2139","Shanghai",4964,"03/12/2020","China","2020-03-12T07:53:02",344,3,321,31.2192,121.4456
"2140","Shanghai",12220,"04/05/2020","China","2020-04-05 23:13:44",531,6,383,31.2192,121.4456
"2141","Shanghai",3590,"03/06/2020","China","2020-03-06T06:03:13",342,3,306,31.2192,121.4456
"2142","Shanghai",1730,"02/18/2020","China","2020-02-18T05:03:08",333,1,177,31.2192,121.4456
"2143","Shanghai",14462,"04/12/2020","China","2020-04-12 23:25:00",607,7,446,31.2192,121.4456
"2144","Shanghai",444,"01/31/2020","China","1/31/2020 23:59",135,1,9,31.2192,121.4456
"2145","Shanghai",12540,"04/06/2020","China","4/6/20 9:37",536,6,389,31.2192,121.4456
"2146","Shanghai",16702,"04/19/2020","China","2020-04-19 23:49:05",635,7,521,31.2192,121.4456
"2147","Shanghai",2042,"02/22/2020","China","2020-02-22T06:33:17",335,3,227,31.2192,121.4456
"2148","Shanghai",9396,"03/27/2020","China","2020-03-27 23:27:48",468,5,334,31.2192,121.4456
"2149","Shanghai",3416,"03/05/2020","China","2020-03-05T06:23:06",339,3,303,31.2192,121.4456
"2150","Shanghai",8784,"03/25/2020","China","2020-03-25 23:37:49",433,5,330,31.2192,121.4456
"2151","Shanghai",9706,"03/28/2020","China","3/8/20 5:31",485,5,334,31.2192,121.4456
"2152","Shanghai",2717,"02/29/2020","China","2020-02-29T06:23:03",337,3,287,31.2192,121.4456
"2153","Shanghai",14142,"04/11/2020","China","2020-04-11 22:52:46",555,7,438,31.2192,121.4456
"2154","Shanghai",64,"01/23/2020","China","1/23/20 17:00",16,0,0,31.2192,121.4456
"2155","Shanghai",6200,"03/17/2020","China","2020-03-17T02:13:20",358,3,325,31.2192,121.4456
"2156","Shanghai",640,"02/03/2020","China","2020-02-03T07:03:12",203,1,10,31.2192,121.4456
"2157","Shanghai",1957,"02/21/2020","China","2020-02-21T05:53:01",334,2,211,31.2192,121.4456
"2158","Shanghai",7379,"03/21/2020","China","2020-03-21T04:43:06",380,3,327,31.2192,121.4456
"2159","Shanghai",708,"02/04/2020","China","2020-02-04T06:33:02",219,1,12,31.2192,121.4456
"2160","Shanghai",2396,"02/26/2020","China","2020-02-26T23:53:01",337,3,272,31.2192,121.4456
"2161","Shanghai",13180,"04/08/2020","China","2020-04-08 22:59:00",543,7,418,31.2192,121.4456
"2162","Shanghai",1065,"02/09/2020","China","2020-02-09T06:33:01",293,1,44,31.2192,121.4456
"2163","Shanghai",229,"01/27/2020","China","1/27/20 23:59",53,1,3,31.2192,121.4456
"2164","Shanghai",8184,"03/23/2020","China","2020-03-23 23:23:20",404,4,329,31.2192,121.4456
"2165","Shanxi",4556,"03/10/2020","China","2020-03-10T23:53:02",133,0,131,37.2426,111.8569
"2166","Shanxi",2508,"02/27/2020","China","2020-02-27T23:13:04",133,0,107,37.2426,111.8569
"2167","Shanxi",1145,"02/10/2020","China","2020-02-09T23:43:02",119,0,25,37.2426,111.8569
"2168","Shanxi",10956,"04/01/2020","China","2020-04-01 22:04:58",137,0,133,37.2426,111.8569
"2169","Shanxi",342,"01/29/2020","China","1/29/20 19:30",27,0,1,37.2426,111.8569
"2170","Shanxi",3426,"03/05/2020","China","2020-03-05T14:53:03",133,0,126,37.2426,111.8569
"2171","Shanxi",1889,"02/20/2020","China","2020-02-20T23:13:05",132,0,76,37.2426,111.8569
"2172","Shanxi",12221,"04/05/2020","China","2020-04-05 23:13:44",138,0,133,37.2426,111.8569
"2173","Shanxi",395,"01/30/2020","China","1/30/20 16:00",35,0,1,37.2426,111.8569
"2174","Shanxi",716,"02/04/2020","China","2020-02-04T23:23:02",81,0,4,37.2426,111.8569
"2175","Shanxi",1218,"02/11/2020","China","2020-02-11T23:33:02",124,0,30,37.2426,111.8569
"2176","Shanxi",2727,"02/29/2020","China","2020-02-29T23:13:06",133,0,114,37.2426,111.8569
"2177","Shanxi",581,"02/02/2020","China","2020-02-02T23:23:13",66,0,3,37.2426,111.8569
"2178","Shanxi",7432,"03/21/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2179","Shanxi",648,"02/03/2020","China","2020-02-03T23:13:11",74,0,2,37.2426,111.8569
"2180","Shanxi",240,"01/27/2020","China","1/27/20 23:59",13,0,0,37.2426,111.8569
"2181","Shanxi",1813,"02/19/2020","China","2020-02-19T23:53:02",131,0,68,37.2426,111.8569
"2182","Shanxi",149,"01/25/2020","China","1/25/20 17:00",6,0,0,37.2426,111.8569
"2183","Shanxi",9090,"03/26/2020","China","2020-03-26 23:53:24",135,0,133,37.2426,111.8569
"2184","Shanxi",2222,"02/24/2020","China","2020-02-24T23:13:02",133,0,94,37.2426,111.8569
"2185","Shanxi",4030,"03/08/2020","China","2020-03-05T14:53:03",133,0,126,37.2426,111.8569
"2186","Shanxi",10018,"03/29/2020","China","3/8/20 5:31",136,0,133,37.2426,111.8569
"2187","Shanxi",515,"02/01/2020","China","2/1/2020 1:52",47,0,1,37.2426,111.8569
"2188","Shanxi",2051,"02/22/2020","China","2020-02-22T23:23:05",132,0,81,37.2426,111.8569
"2189","Shanxi",9707,"03/28/2020","China","3/8/20 5:31",135,0,133,37.2426,111.8569
"2190","Shanxi",11586,"04/03/2020","China","2020-04-03 22:52:45",137,0,133,37.2426,111.8569
"2191","Shanxi",2407,"02/26/2020","China","2020-02-26T14:13:10",133,0,104,37.2426,111.8569
"2192","Shanxi",5692,"03/15/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2193","Shanxi",15103,"04/14/2020","China","2020-04-14 23:41:11",173,0,135,37.2426,111.8569
"2194","Shanxi",16063,"04/17/2020","China","2020-04-17 23:38:48",197,0,135,37.2426,111.8569
"2195","Shanxi",5177,"03/13/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2196","Shanxi",11271,"04/02/2020","China","4/2/20 8:53",137,0,133,37.2426,111.8569
"2197","Shanxi",8185,"03/23/2020","China","2020-03-23 23:23:20",133,0,133,37.2426,111.8569
"2198","Shanxi",2846,"03/01/2020","China","2020-03-01T23:13:08",133,0,116,37.2426,111.8569
"2199","Shanxi",3601,"03/06/2020","China","2020-03-05T14:53:03",133,0,126,37.2426,111.8569
"2200","Shanxi",1000,"02/08/2020","China","2020-02-08T23:53:02",115,0,21,37.2426,111.8569
"2201","Shanxi",9397,"03/27/2020","China","2020-03-27 23:27:48",135,0,133,37.2426,111.8569
"2202","Shanxi",2312,"02/25/2020","China","2020-02-25T23:13:03",133,0,98,37.2426,111.8569
"2203","Shanxi",192,"01/26/2020","China","1/26/20 16:00",9,0,0,37.2426,111.8569
"2204","Shanxi",3805,"03/07/2020","China","2020-03-05T14:53:03",133,0,126,37.2426,111.8569
"2205","Shanxi",6523,"03/18/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2206","Shanxi",1291,"02/12/2020","China","2020-02-12T23:03:02",126,0,33,37.2426,111.8569
"2207","Shanxi",1588,"02/16/2020","China","2020-02-16T23:53:01",129,0,50,37.2426,111.8569
"2208","Shanxi",15423,"04/15/2020","China","2020-04-15 23:04:26",186,0,135,37.2426,111.8569
"2209","Shanxi",27,"01/22/2020","China","1/22/2020 17:00",1,0,0,37.2426,111.8569
"2210","Shanxi",928,"02/07/2020","China","2020-02-07T23:43:02",104,0,15,37.2426,111.8569
"2211","Shanxi",2613,"02/28/2020","China","2020-02-28T23:23:03",133,0,112,37.2426,111.8569
"2212","Shanxi",10330,"03/30/2020","China","3/8/20 5:31",136,0,133,37.2426,111.8569
"2213","Shanxi",15743,"04/16/2020","China","2020-04-16 23:38:19",194,0,135,37.2426,111.8569
"2214","Shanxi",6241,"03/17/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2215","Shanxi",8483,"03/24/2020","China","2020-03-24 23:41:50",134,0,133,37.2426,111.8569
"2216","Shanxi",4981,"03/12/2020","China","2020-03-12T09:13:24",133,0,132,37.2426,111.8569
"2217","Shanxi",1072,"02/09/2020","China","2020-02-09T23:43:02",119,0,25,37.2426,111.8569
"2218","Shanxi",12861,"04/07/2020","China","2020-04-07 23:11:31",138,0,133,37.2426,111.8569
"2219","Shanxi",1513,"02/15/2020","China","2020-02-15T23:13:05",128,0,46,37.2426,111.8569
"2220","Shanxi",4765,"03/11/2020","China","2020-03-11T02:18:14",133,0,131,37.2426,111.8569
"2221","Shanxi",16383,"04/18/2020","China","2020-04-18 22:40:18",197,0,135,37.2426,111.8569
"2222","Shanxi",7890,"03/22/2020","China","3/8/20 5:31",133,0,133,37.2426,111.8569
"2223","Shanxi",6817,"03/19/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2224","Shanxi",14463,"04/12/2020","China","2020-04-12 23:25:00",172,0,135,37.2426,111.8569
"2225","Shanxi",12541,"04/06/2020","China","4/6/20 9:37",138,0,133,37.2426,111.8569
"2226","Shanxi",16703,"04/19/2020","China","2020-04-19 23:49:05",197,0,135,37.2426,111.8569
"2227","Shanxi",1438,"02/14/2020","China","2020-02-14T23:23:04",127,0,38,37.2426,111.8569
"2228","Shanxi",14783,"04/13/2020","China","2020-04-13 23:15:42",173,0,135,37.2426,111.8569
"2229","Shanxi",13822,"04/10/2020","China","2020-04-10 23:01:43",168,0,134,37.2426,111.8569
"2230","Shanxi",11902,"04/04/2020","China","4/4/20 9:38",137,0,133,37.2426,111.8569
"2231","Shanxi",3115,"03/03/2020","China","2020-03-03T23:13:05",133,0,124,37.2426,111.8569
"2232","Shanxi",17023,"04/20/2020","China","2020-04-20 23:44:50",197,0,135,37.2426,111.8569
"2233","Shanxi",787,"02/05/2020","China","2020-02-05T15:23:02",81,0,5,37.2426,111.8569
"2234","Shanxi",14143,"04/11/2020","China","2020-04-11 22:52:46",172,0,135,37.2426,111.8569
"2235","Shanxi",2137,"02/23/2020","China","2020-02-23T23:03:08",132,0,88,37.2426,111.8569
"2236","Shanxi",3266,"03/04/2020","China","2020-03-03T23:13:05",133,0,124,37.2426,111.8569
"2237","Shanxi",453,"01/31/2020","China","1/31/2020 23:59",39,0,1,37.2426,111.8569
"2238","Shanxi",13501,"04/09/2020","China","2020-04-09 23:09:19",166,0,134,37.2426,111.8569
"2239","Shanxi",4285,"03/09/2020","China","2020-03-09T11:43:02",133,0,127,37.2426,111.8569
"2240","Shanxi",1966,"02/21/2020","China","2020-02-21T23:33:06",132,0,78,37.2426,111.8569
"2241","Shanxi",1663,"02/17/2020","China","2020-02-17T22:53:01",130,0,53,37.2426,111.8569
"2242","Shanxi",65,"01/23/2020","China","1/23/20 17:00",1,0,0,37.2426,111.8569
"2243","Shanxi",1738,"02/18/2020","China","2020-02-18T23:23:03",131,0,61,37.2426,111.8569
"2244","Shanxi",10643,"03/31/2020","China","2020-03-31 23:49:27",136,0,133,37.2426,111.8569
"2245","Shanxi",8785,"03/25/2020","China","2020-03-25 23:37:49",134,0,133,37.2426,111.8569
"2246","Shanxi",13181,"04/08/2020","China","2020-04-08 22:59:00",163,0,134,37.2426,111.8569
"2247","Shanxi",5963,"03/16/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2248","Shanxi",857,"02/06/2020","China","2020-02-06T23:03:02",96,0,12,37.2426,111.8569
"2249","Shanxi",2973,"03/02/2020","China","2020-03-02T23:23:02",133,0,119,37.2426,111.8569
"2250","Shanxi",5439,"03/14/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2251","Shanxi",7121,"03/20/2020","China","2020-03-13T11:09:03",133,0,133,37.2426,111.8569
"2252","Shanxi",289,"01/28/2020","China","1/28/20 23:00",27,0,0,37.2426,111.8569
"2253","Shanxi",115,"01/24/2020","China","1/24/20 17:00",1,0,0,37.2426,111.8569
"2254","Shanxi",1364,"02/13/2020","China","2020-02-13T23:23:05",126,0,36,37.2426,111.8569
"2255","Sichuan",1802,"02/19/2020","China","2020-02-19T13:53:02",514,3,188,30.2638,102.8055
"2256","Sichuan",6193,"03/17/2020","China","2020-03-17T08:33:02",540,3,520,30.2638,102.8055
"2257","Sichuan",8786,"03/25/2020","China","2020-03-25 23:37:49",547,3,536,30.2638,102.8055
"2258","Sichuan",11587,"04/03/2020","China","2020-04-03 22:52:45",555,3,537,30.2638,102.8055
"2259","Sichuan",94,"01/24/2020","China","1/24/20 17:00",15,0,0,30.2638,102.8055
"2260","Sichuan",570,"02/02/2020","China","2020-02-02T18:03:05",231,1,11,30.2638,102.8055
"2261","Sichuan",13823,"04/10/2020","China","2020-04-10 23:01:43",560,3,546,30.2638,102.8055
"2262","Sichuan",1279,"02/12/2020","China","2020-02-12T12:43:03",436,1,92,30.2638,102.8055
"2263","Sichuan",12862,"04/07/2020","China","2020-04-07 23:11:31",560,3,541,30.2638,102.8055
"2264","Sichuan",11903,"04/04/2020","China","4/4/20 9:38",557,3,538,30.2638,102.8055
"2265","Sichuan",15424,"04/15/2020","China","2020-04-15 23:04:26",560,3,550,30.2638,102.8055
"2266","Sichuan",1352,"02/13/2020","China","2020-02-13T13:33:01",451,1,104,30.2638,102.8055
"2267","Sichuan",2392,"02/26/2020","China","2020-02-26T10:13:11",531,3,307,30.2638,102.8055
"2268","Sichuan",12542,"04/06/2020","China","4/6/20 9:37",559,3,540,30.2638,102.8055
"2269","Sichuan",278,"01/28/2020","China","1/28/20 23:00",90,0,0,30.2638,102.8055
"2270","Sichuan",1501,"02/15/2020","China","2020-02-15T08:43:03",470,1,119,30.2638,102.8055
"2271","Sichuan",1426,"02/14/2020","China","2020-02-14T11:13:22",463,1,114,30.2638,102.8055
"2272","Sichuan",2298,"02/25/2020","China","2020-02-25T15:03:05",529,3,289,30.2638,102.8055
"2273","Sichuan",10957,"04/01/2020","China","2020-04-01 22:04:58",552,3,537,30.2638,102.8055
"2274","Sichuan",1576,"02/16/2020","China","2020-02-16T10:03:06",481,3,131,30.2638,102.8055
"2275","Sichuan",135,"01/25/2020","China","1/25/20 17:00",28,0,0,30.2638,102.8055
"2276","Sichuan",638,"02/03/2020","China","2020-02-03T11:23:23",254,1,14,30.2638,102.8055
"2277","Sichuan",2494,"02/27/2020","China","2020-02-27T12:43:02",534,3,321,30.2638,102.8055
"2278","Sichuan",1134,"02/10/2020","China","2020-02-10T10:03:02",405,1,80,30.2638,102.8055
"2279","Sichuan",4740,"03/11/2020","China","2020-03-11T14:33:03",539,3,488,30.2638,102.8055
"2280","Sichuan",705,"02/04/2020","China","2020-02-04T01:43:02",282,1,14,30.2638,102.8055
"2281","Sichuan",1206,"02/11/2020","China","2020-02-11T11:23:04",417,1,85,30.2638,102.8055
"2282","Sichuan",14784,"04/13/2020","China","2020-04-13 23:15:42",560,3,548,30.2638,102.8055
"2283","Sichuan",990,"02/08/2020","China","2020-02-08T15:23:04",364,1,60,30.2638,102.8055
"2284","Sichuan",330,"01/29/2020","China","1/29/20 19:30",108,1,1,30.2638,102.8055
"2285","Sichuan",16064,"04/17/2020","China","2020-04-17 23:38:48",560,3,552,30.2638,102.8055
"2286","Sichuan",4958,"03/12/2020","China","2020-03-12T12:13:07",539,3,498,30.2638,102.8055
"2287","Sichuan",383,"01/30/2020","China","1/30/20 16:00",142,1,1,30.2638,102.8055
"2288","Sichuan",10019,"03/29/2020","China","3/8/20 5:31",550,3,536,30.2638,102.8055
"2289","Sichuan",847,"02/06/2020","China","2020-02-06T08:03:10",321,1,31,30.2638,102.8055
"2290","Sichuan",9091,"03/26/2020","China","2020-03-26 23:53:24",547,3,536,30.2638,102.8055
"2291","Sichuan",3250,"03/04/2020","China","2020-03-04T12:53:03",538,3,406,30.2638,102.8055
"2292","Sichuan",502,"02/01/2020","China","2/1/2020 1:52",207,1,3,30.2638,102.8055
"2293","Sichuan",918,"02/07/2020","China","2020-02-07T08:23:09",344,1,42,30.2638,102.8055
"2294","Sichuan",15744,"04/16/2020","China","2020-04-16 23:38:19",560,3,552,30.2638,102.8055
"2295","Sichuan",1954,"02/21/2020","China","2020-02-21T12:53:01",525,3,231,30.2638,102.8055
"2296","Sichuan",8484,"03/24/2020","China","2020-03-24 23:41:50",545,3,536,30.2638,102.8055
"2297","Sichuan",4265,"03/09/2020","China","2020-03-09T08:53:03",539,3,466,30.2638,102.8055
"2298","Sichuan",776,"02/05/2020","China","2020-02-05T10:13:13",301,1,24,30.2638,102.8055
"2299","Sichuan",3585,"03/06/2020","China","2020-03-06T12:53:03",539,3,442,30.2638,102.8055
"2300","Sichuan",5661,"03/15/2020","China","2020-03-15T18:20:18",539,3,516,30.2638,102.8055
"2301","Sichuan",15104,"04/14/2020","China","2020-04-14 23:41:11",560,3,548,30.2638,102.8055
"2302","Sichuan",14144,"04/11/2020","China","2020-04-11 22:52:46",560,3,547,30.2638,102.8055
"2303","Sichuan",4532,"03/10/2020","China","2020-03-10T10:13:17",539,3,478,30.2638,102.8055
"2304","Sichuan",28,"01/22/2020","China","1/22/2020 17:00",5,0,0,30.2638,102.8055
"2305","Sichuan",14464,"04/12/2020","China","2020-04-12 23:25:00",560,3,547,30.2638,102.8055
"2306","Sichuan",5411,"03/14/2020","China","2020-03-14T04:33:02",539,3,511,30.2638,102.8055
"2307","Sichuan",1651,"02/17/2020","China","2020-02-17T13:13:09",495,3,156,30.2638,102.8055
"2308","Sichuan",2208,"02/24/2020","China","2020-02-24T14:13:11",527,3,276,30.2638,102.8055
"2309","Sichuan",7358,"03/21/2020","China","2020-03-21T01:13:11",542,3,536,30.2638,102.8055
"2310","Sichuan",66,"01/23/2020","China","1/23/20 17:00",8,0,0,30.2638,102.8055
"2311","Sichuan",2038,"02/22/2020","China","2020-02-22T13:03:03",526,3,250,30.2638,102.8055
"2312","Sichuan",9708,"03/28/2020","China","3/8/20 5:31",548,3,536,30.2638,102.8055
"2313","Sichuan",2599,"02/28/2020","China","2020-02-28T09:23:02",538,3,338,30.2638,102.8055
"2314","Sichuan",17024,"04/20/2020","China","2020-04-20 23:44:50",561,3,554,30.2638,102.8055
"2315","Sichuan",7891,"03/22/2020","China","3/8/20 5:31",543,3,536,30.2638,102.8055
"2316","Sichuan",5164,"03/13/2020","China","2020-03-13T11:09:03",539,3,503,30.2638,102.8055
"2317","Sichuan",441,"01/31/2020","China","1/31/2020 23:59",177,1,1,30.2638,102.8055
"2318","Sichuan",1878,"02/20/2020","China","2020-02-20T09:53:02",520,3,217,30.2638,102.8055
"2319","Sichuan",7054,"03/20/2020","China","2020-03-20T01:43:03",541,3,536,30.2638,102.8055
"2320","Sichuan",8186,"03/23/2020","China","2020-03-23 23:23:20",543,3,536,30.2638,102.8055
"2321","Sichuan",10331,"03/30/2020","China","3/8/20 5:31",550,3,536,30.2638,102.8055
"2322","Sichuan",227,"01/27/2020","China","1/27/20 23:59",69,0,0,30.2638,102.8055
"2323","Sichuan",16704,"04/19/2020","China","2020-04-19 23:49:05",561,3,554,30.2638,102.8055
"2324","Sichuan",6469,"03/18/2020","China","2020-03-18T02:13:05",540,3,525,30.2638,102.8055
"2325","Sichuan",10644,"03/31/2020","China","2020-03-31 23:49:27",550,3,536,30.2638,102.8055
"2326","Sichuan",2958,"03/02/2020","China","2020-03-02T15:03:23",538,3,386,30.2638,102.8055
"2327","Sichuan",5921,"03/16/2020","China","2020-03-15T18:20:18",539,3,516,30.2638,102.8055
"2328","Sichuan",1062,"02/09/2020","China","2020-02-09T12:43:01",386,1,71,30.2638,102.8055
"2329","Sichuan",3099,"03/03/2020","China","2020-03-03T09:33:02",538,3,394,30.2638,102.8055
"2330","Sichuan",13182,"04/08/2020","China","2020-04-08 22:59:00",560,3,541,30.2638,102.8055
"2331","Sichuan",9398,"03/27/2020","China","2020-03-27 23:27:48",548,3,536,30.2638,102.8055
"2332","Sichuan",11272,"04/02/2020","China","4/2/20 8:53",554,3,537,30.2638,102.8055
"2333","Sichuan",2833,"03/01/2020","China","2020-03-01T11:43:02",538,3,365,30.2638,102.8055
"2334","Sichuan",1727,"02/18/2020","China","2020-02-18T12:33:02",508,3,169,30.2638,102.8055
"2335","Sichuan",16384,"04/18/2020","China","2020-04-18 22:40:18",561,3,553,30.2638,102.8055
